date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
02-28-2021,19,18,19
03-01-2021,18,18,19
03-02-2021,18,18,19
03-03-2021,18,16,19
03-04-2021,18,15,20
03-05-2021,17,14,20
03-06-2021,16,14,20
03-07-2021,15,14,20
03-08-2021,15,13,20
03-09-2021,15,12,19
03-10-2021,15,12,19
03-11-2021,15,12,20
03-12-2021,15,12,19
03-13-2021,13,12,19
03-14-2021,12,11,19
03-15-2021,12,10,19
03-16-2021,12,10,19
03-17-2021,12,10,19
03-18-2021,12,10,18
03-19-2021,12,9,18
03-20-2021,12,9,18
03-21-2021,12,9,17
03-22-2021,12,8,18
03-23-2021,12,8,18
03-24-2021,12,8,18
03-25-2021,12,8,18
03-26-2021,12,6,18
03-27-2021,12,6,17
03-28-2021,12,6,17
03-29-2021,11,6,17
03-30-2021,11,6,17
03-31-2021,11,6,18
04-01-2021,11,6,18
04-02-2021,11,6,18
04-03-2021,11,6,18
04-04-2021,11,6,18
04-05-2021,11,6,18
04-06-2021,11,6,18
04-07-2021,11,6,19
04-08-2021,11,6,19
04-09-2021,11,6,19
04-10-2021,11,6,19
04-11-2021,11,6,19
04-12-2021,11,6,19
04-13-2021,11,6,20
04-14-2021,11,5,20
04-15-2021,12,5,20
04-16-2021,12,5,20
04-17-2021,12,5,20
04-18-2021,12,5,20
04-19-2021,12,5,20
04-20-2021,12,5,20
04-21-2021,12,5,20
04-22-2021,12,5,20
04-23-2021,12,5,21
04-24-2021,12,5,21
04-25-2021,12,5,21
04-26-2021,12,5,21
04-27-2021,12,5,22
04-28-2021,12,5,23
04-29-2021,12,5,23
04-30-2021,12,5,23
05-01-2021,13,5,24
